Jahr,KW,Datum,SKU,POS_ID,Warengruppe,Preis,EK,VK_UVP,Verkäufe,Lagerbestand,Deckungsbeitrag,RW,Kalenderwoche,Monat,Saison
2024,38,2024-09-16,TSHIRT078,POS001,T-Shirts,27.27,19.79,30.22,10,18,74.8,1.64,49,December,Winter
2024,38,2024-09-16,TSHIRT079,POS001,T-Shirts,25.48,18.46,30.26,7,33,49.14,4.12,29,July,Winter
2024,38,2024-09-16,TSHIRT080,POS001,T-Shirts,22.89,15.08,24.8,6,9,46.86,1.29,13,March,Winter
2024,38,2024-09-16,TSHIRT081,POS001,T-Shirts,28.73,19.27,35.85,25,48,236.5,1.85,47,November,Herbst
2024,38,2024-09-16,TSHIRT082,POS001,T-Shirts,25.51,15.91,30.67,8,17,76.8,1.89,17,April,Frühjahr
2024,38,2024-09-16,TSHIRT083,POS001,T-Shirts,23.97,19.88,31.82,15,19,61.35,1.19,45,November,Herbst
2024,38,2024-09-16,TSHIRT084,POS001,T-Shirts,17.43,10.95,19.86,3,35,19.44,8.75,32,August,Sommer
2024,38,2024-09-16,TSHIRT085,POS001,T-Shirts,16.44,10.55,20.74,6,7,35.34,1.0,48,November,Herbst
2024,38,2024-09-16,TSHIRT086,POS001,T-Shirts,23.06,15.23,24.93,12,22,93.96,1.69,22,May,Winter
2024,38,2024-09-16,TSHIRT087,POS001,T-Shirts,27.05,19.03,36.27,6,37,48.12,5.29,4,January,Winter
2024,38,2024-09-16,TSHIRT088,POS001,T-Shirts,21.99,16.51,25.65,8,47,43.84,5.22,5,January,Winter
2024,38,2024-09-16,TSHIRT089,POS001,T-Shirts,22.68,18.64,28.4,0,28,0.0,28.0,37,September,Herbst
2024,38,2024-09-16,TSHIRT090,POS001,T-Shirts,26.67,18.97,31.16,21,48,161.7,2.18,41,October,Winter
2024,38,2024-09-16,TSHIRT091,POS001,T-Shirts,22.21,14.33,22.55,14,51,110.32,3.4,49,December,Winter
2024,38,2024-09-16,TSHIRT092,POS001,T-Shirts,16.43,12.74,20.19,16,16,59.04,0.94,13,March,Winter
2024,38,2024-09-16,TSHIRT093,POS001,T-Shirts,24.66,14.96,24.96,24,28,232.8,1.12,34,August,Sommer
2024,38,2024-09-16,TSHIRT094,POS001,T-Shirts,19.26,13.13,20.74,14,51,85.82,3.4,45,November,Herbst
2024,38,2024-09-16,TSHIRT095,POS001,T-Shirts,13.83,11.49,19.01,1,38,2.34,19.0,22,May,Winter
2024,38,2024-09-16,TSHIRT096,POS001,T-Shirts,14.72,10.32,18.4,16,23,70.4,1.35,23,June,Winter
2024,38,2024-09-16,TSHIRT097,POS001,T-Shirts,22.05,18.95,30.12,21,57,65.1,2.59,3,January,Winter
2024,38,2024-09-16,TSHIRT098,POS001,T-Shirts,23.06,16.72,30.25,16,41,101.44,2.41,42,October,Winter
2024,38,2024-09-16,TSHIRT099,POS001,T-Shirts,32.22,17.33,32.64,12,34,178.68,2.62,34,August,Sommer
2024,38,2024-09-16,TSHIRT100,POS001,T-Shirts,22.41,15.62,28.59,10,25,67.9,2.27,32,August,Sommer
2024,39,2024-09-23,TSHIRT001,POS001,T-Shirts,21.11,14.68,24.14,24,25,154.32,1.0,45,November,Herbst
2024,39,2024-09-23,TSHIRT002,POS001,T-Shirts,22.85,18.22,28.25,11,19,50.93,1.58,49,December,Winter
2024,39,2024-09-23,TSHIRT003,POS001,T-Shirts,23.48,14.61,24.08,16,54,141.92,3.18,21,May,Winter
2024,39,2024-09-23,TSHIRT004,POS001,T-Shirts,38.56,19.58,38.96,10,26,189.8,2.36,46,November,Herbst
2024,39,2024-09-23,TSHIRT005,POS001,T-Shirts,29.97,18.4,36.74,24,34,277.68,1.36,44,October,Winter
2024,39,2024-09-23,TSHIRT006,POS001,T-Shirts,22.29,15.66,29.62,12,34,79.56,2.62,21,May,Winter
2024,39,2024-09-23,TSHIRT007,POS001,T-Shirts,17.29,10.35,17.49,14,30,97.16,2.0,44,October,Winter
2024,39,2024-09-23,TSHIRT008,POS001,T-Shirts,20.04,12.04,23.67,3,43,24.0,10.75,11,March,Winter
2024,39,2024-09-23,TSHIRT009,POS001,T-Shirts,26.13,17.39,31.2,16,22,139.84,1.29,39,September,Herbst
2024,39,2024-09-23,TSHIRT010,POS001,T-Shirts,18.5,12.37,20.16,13,13,79.69,0.93,4,January,Winter
2024,39,2024-09-23,TSHIRT011,POS001,T-Shirts,19.38,12.17,24.25,14,37,100.94,2.47,1,December,Winter
2024,39,2024-09-23,TSHIRT012,POS001,T-Shirts,21.25,14.44,23.61,1,7,6.81,3.5,28,July,Winter
2024,39,2024-09-23,TSHIRT013,POS001,T-Shirts,24.73,18.49,30.24,0,6,0.0,6.0,24,June,Winter
2024,39,2024-09-23,TSHIRT014,POS001,T-Shirts,33.89,18.35,35.8,18,54,279.72,2.84,35,August,Sommer
2024,39,2024-09-23,TSHIRT015,POS001,T-Shirts,23.31,14.99,28.05,2,3,16.64,1.0,13,March,Winter
2024,39,2024-09-23,TSHIRT016,POS001,T-Shirts,24.37,16.68,29.59,18,53,138.42,2.79,47,November,Herbst
2024,39,2024-09-23,TSHIRT017,POS001,T-Shirts,35.16,19.96,37.22,13,51,197.6,3.64,34,August,Sommer
2024,39,2024-09-23,TSHIRT018,POS001,T-Shirts,25.83,16.74,28.18,5,44,45.45,7.33,11,March,Winter
2024,39,2024-09-23,TSHIRT019,POS001,T-Shirts,16.68,11.22,19.81,3,13,16.38,3.25,36,September,Herbst
2024,39,2024-09-23,TSHIRT020,POS001,T-Shirts,17.23,11.09,18.65,18,23,110.52,1.21,17,April,Frühjahr
2024,39,2024-09-23,TSHIRT021,POS001,T-Shirts,17.75,11.44,19.24,2,41,12.62,13.67,35,August,Sommer
2024,39,2024-09-23,TSHIRT022,POS001,T-Shirts,26.51,15.45,30.36,1,15,11.06,7.5,18,April,Frühjahr
2024,39,2024-09-23,TSHIRT023,POS001,T-Shirts,21.72,18.89,28.61,2,19,5.66,6.33,40,September,Herbst
2024,39,2024-09-23,TSHIRT024,POS001,T-Shirts,24.03,13.72,24.62,9,49,92.79,4.9,22,May,Winter
2024,39,2024-09-23,TSHIRT025,POS001,T-Shirts,25.05,16.43,28.61,18,18,155.16,0.95,24,June,Winter
2024,39,2024-09-23,TSHIRT026,POS001,T-Shirts,16.59,12.23,19.34,11,34,47.96,2.83,19,May,Winter
2024,39,2024-09-23,TSHIRT027,POS001,T-Shirts,16.54,12.51,21.9,17,56,68.51,3.11,37,September,Herbst
2024,39,2024-09-23,TSHIRT028,POS001,T-Shirts,17.39,13.85,24.28,9,43,31.86,4.3,39,September,Herbst
2024,39,2024-09-23,TSHIRT029,POS001,T-Shirts,27.22,19.8,30.74,19,29,140.98,1.45,21,May,Winter
2024,39,2024-09-23,TSHIRT030,POS001,T-Shirts,15.73,11.76,17.93,3,9,11.91,2.25,8,February,Winter
2024,39,2024-09-23,TSHIRT031,POS001,T-Shirts,14.14,10.68,16.32,9,12,31.14,1.2,28,July,Winter
2024,39,2024-09-23,TSHIRT032,POS001,T-Shirts,17.28,14.09,22.49,8,44,25.52,4.89,5,January,Winter
2024,39,2024-09-23,TSHIRT033,POS001,T-Shirts,19.75,13.25,21.44,15,25,97.5,1.56,17,April,Frühjahr
2024,39,2024-09-23,TSHIRT034,POS001,T-Shirts,16.1,12.29,19.71,2,36,7.62,12.0,37,September,Herbst
2024,39,2024-09-23,TSHIRT035,POS001,T-Shirts,15.31,11.43,17.6,23,23,89.24,0.96,36,September,Herbst
2024,39,2024-09-23,TSHIRT036,POS001,T-Shirts,15.62,11.19,17.29,16,45,70.88,2.65,19,May,Winter
2024,39,2024-09-23,TSHIRT037,POS001,T-Shirts,20.52,12.64,24.59,19,24,149.72,1.2,27,June,Winter
2024,39,2024-09-23,TSHIRT038,POS001,T-Shirts,23.16,15.43,27.03,13,39,100.49,2.79,34,August,Sommer
2024,39,2024-09-23,TSHIRT039,POS001,T-Shirts,24.34,14.45,25.08,0,21,0.0,21.0,11,March,Winter
2024,39,2024-09-23,TSHIRT040,POS001,T-Shirts,26.18,15.51,29.24,16,16,170.72,0.94,45,November,Herbst
2024,39,2024-09-23,TSHIRT041,POS001,T-Shirts,25.73,18.6,34.37,1,6,7.13,3.0,47,November,Herbst
2024,39,2024-09-23,TSHIRT042,POS001,T-Shirts,25.02,13.34,26.59,0,19,0.0,19.0,12,March,Winter
2024,39,2024-09-23,TSHIRT043,POS001,T-Shirts,22.72,14.02,26.68,1,28,8.7,14.0,21,May,Winter
2024,39,2024-09-23,TSHIRT044,POS001,T-Shirts,19.0,12.53,22.06,21,33,135.87,1.5,11,March,Winter
2024,39,2024-09-23,TSHIRT045,POS001,T-Shirts,24.46,19.43,33.15,10,30,50.3,2.73,39,September,Herbst
2024,39,2024-09-23,TSHIRT046,POS001,T-Shirts,23.22,18.54,32.11,18,55,84.24,2.89,28,July,Winter
2024,39,2024-09-23,TSHIRT047,POS001,T-Shirts,26.68,19.69,33.68,18,21,125.82,1.11,5,January,Winter
2024,39,2024-09-23,TSHIRT048,POS001,T-Shirts,16.7,12.53,22.3,9,20,37.53,2.0,17,April,Frühjahr
2024,39,2024-09-23,TSHIRT049,POS001,T-Shirts,26.85,18.17,28.33,13,22,112.84,1.57,20,May,Winter
2024,39,2024-09-23,TSHIRT050,POS001,T-Shirts,16.92,11.39,20.63,7,40,38.71,5.0,41,October,Winter
2024,39,2024-09-23,TSHIRT051,POS001,T-Shirts,18.7,13.71,20.7,14,52,69.86,3.47,46,November,Herbst
2024,39,2024-09-23,TSHIRT052,POS001,T-Shirts,25.2,14.76,27.22,24,52,250.56,2.08,12,March,Winter
2024,39,2024-09-23,TSHIRT053,POS001,T-Shirts,37.11,19.63,38.89,6,27,104.88,3.86,6,February,Winter
2024,39,2024-09-23,TSHIRT054,POS001,T-Shirts,26.02,18.58,29.76,21,56,156.24,2.55,17,April,Frühjahr
2024,39,2024-09-23,TSHIRT055,POS001,T-Shirts,18.85,13.86,21.45,18,24,89.82,1.26,19,May,Winter
2024,39,2024-09-23,TSHIRT056,POS001,T-Shirts,31.26,18.87,34.87,25,33,309.75,1.27,26,June,Winter
2024,39,2024-09-23,TSHIRT057,POS001,T-Shirts,24.65,16.23,28.69,0,6,0.0,6.0,48,November,Herbst
2024,39,2024-09-23,TSHIRT058,POS001,T-Shirts,20.89,15.42,27.46,22,31,120.34,1.35,44,October,Winter
2024,39,2024-09-23,TSHIRT059,POS001,T-Shirts,21.21,18.36,30.03,13,44,37.05,3.14,44,October,Winter
2024,39,2024-09-23,TSHIRT060,POS001,T-Shirts,20.67,14.75,23.65,19,52,112.48,2.6,32,August,Sommer
2024,39,2024-09-23,TSHIRT061,POS001,T-Shirts,21.4,13.15,25.73,20,32,165.0,1.52,6,February,Winter
2024,39,2024-09-23,TSHIRT062,POS001,T-Shirts,22.02,16.61,25.91,23,33,124.43,1.38,36,September,Herbst
2024,39,2024-09-23,TSHIRT063,POS001,T-Shirts,27.42,16.59,30.52,23,35,249.09,1.46,38,September,Herbst
2024,39,2024-09-23,TSHIRT064,POS001,T-Shirts,22.67,13.68,25.31,17,41,152.83,2.28,11,March,Winter
2024,39,2024-09-23,TSHIRT065,POS001,T-Shirts,28.99,18.24,33.38,18,29,193.5,1.53,33,August,Sommer
2024,39,2024-09-23,TSHIRT066,POS001,T-Shirts,26.46,16.34,26.65,24,44,242.88,1.76,24,June,Winter
2024,39,2024-09-23,TSHIRT067,POS001,T-Shirts,17.58,10.27,19.22,14,21,102.34,1.4,23,June,Winter
2024,39,2024-09-23,TSHIRT068,POS001,T-Shirts,20.74,16.17,29.37,12,45,54.84,3.46,15,April,Frühjahr
2024,39,2024-09-23,TSHIRT069,POS001,T-Shirts,21.3,16.68,25.2,23,53,106.26,2.21,27,June,Winter
2024,39,2024-09-23,TSHIRT070,POS001,T-Shirts,20.69,16.13,25.31,12,27,54.72,2.08,11,March,Winter
2024,39,2024-09-23,TSHIRT071,POS001,T-Shirts,12.74,11.28,17.49,20,33,29.2,1.57,50,December,Winter
2024,39,2024-09-23,TSHIRT072,POS001,T-Shirts,12.87,11.74,17.96,24,64,27.12,2.56,17,April,Frühjahr
2024,39,2024-09-23,TSHIRT073,POS001,T-Shirts,23.38,13.97,24.51,9,31,84.69,3.1,14,March,Winter
2024,39,2024-09-23,TSHIRT074,POS001,T-Shirts,27.34,19.45,31.58,7,20,55.23,2.5,27,June,Winter
2024,39,2024-09-23,TSHIRT075,POS001,T-Shirts,28.71,19.57,32.13,19,44,173.66,2.2,18,April,Frühjahr
2024,39,2024-09-23,TSHIRT076,POS001,T-Shirts,31.48,18.04,34.01,17,48,228.48,2.67,28,July,Winter
2024,39,2024-09-23,TSHIRT077,POS001,T-Shirts,23.88,14.6,27.28,20,22,185.6,1.05,47,November,Herbst
2024,39,2024-09-23,TSHIRT078,POS001,T-Shirts,20.44,13.1,23.82,22,35,161.48,1.52,47,November,Herbst
2024,39,2024-09-23,TSHIRT079,POS001,T-Shirts,16.8,11.87,22.08,25,58,123.25,2.23,4,January,Winter
2024,39,2024-09-23,TSHIRT080,POS001,T-Shirts,18.73,14.29,23.31,11,38,48.84,3.17,7,February,Winter
2024,39,2024-09-23,TSHIRT081,POS001,T-Shirts,23.93,18.42,28.82,22,59,121.22,2.57,45,November,Herbst
2024,39,2024-09-23,TSHIRT082,POS001,T-Shirts,19.04,12.51,21.85,0,12,0.0,12.0,35,August,Sommer
2024,39,2024-09-23,TSHIRT083,POS001,T-Shirts,16.61,12.44,19.9,1,35,4.17,17.5,48,November,Herbst
2024,39,2024-09-23,TSHIRT084,POS001,T-Shirts,18.75,15.16,24.38,18,58,64.62,3.05,9,February,Winter
2024,39,2024-09-23,TSHIRT085,POS001,T-Shirts,16.84,10.15,18.45,15,25,100.35,1.56,8,February,Winter
2024,39,2024-09-23,TSHIRT086,POS001,T-Shirts,23.87,14.79,26.25,19,26,172.52,1.3,45,November,Herbst
2024,39,2024-09-23,TSHIRT087,POS001,T-Shirts,21.01,12.83,24.24,4,17,32.72,3.4,17,April,Frühjahr
2024,39,2024-09-23,TSHIRT088,POS001,T-Shirts,28.09,17.25,33.33,0,8,0.0,8.0,17,April,Frühjahr
2024,39,2024-09-23,TSHIRT089,POS001,T-Shirts,18.77,15.25,24.06,3,10,10.56,2.5,49,December,Winter
2024,39,2024-09-23,TSHIRT090,POS001,T-Shirts,12.72,10.6,16.36,20,41,42.4,1.95,33,August,Sommer
2024,39,2024-09-23,TSHIRT091,POS001,T-Shirts,14.27,10.15,19.95,8,41,32.96,4.56,32,August,Sommer
2024,39,2024-09-23,TSHIRT092,POS001,T-Shirts,30.22,17.9,30.64,10,21,123.2,1.91,8,February,Winter
2024,39,2024-09-23,TSHIRT093,POS001,T-Shirts,28.8,17.97,30.39,3,19,32.49,4.75,19,May,Winter
2024,39,2024-09-23,TSHIRT094,POS001,T-Shirts,25.69,17.39,32.19,3,29,24.9,7.25,38,September,Herbst
2024,39,2024-09-23,TSHIRT095,POS001,T-Shirts,16.62,11.38,18.78,11,17,57.64,1.42,3,January,Winter
2024,39,2024-09-23,TSHIRT096,POS001,T-Shirts,24.4,17.24,34.12,0,25,0.0,25.0,5,January,Winter
2024,39,2024-09-23,TSHIRT097,POS001,T-Shirts,24.41,18.96,31.94,6,38,32.7,5.43,13,March,Winter
2024,39,2024-09-23,TSHIRT098,POS001,T-Shirts,22.51,16.03,25.52,3,39,19.44,9.75,47,November,Herbst
2024,39,2024-09-23,TSHIRT099,POS001,T-Shirts,13.94,10.3,16.92,21,44,76.44,2.0,46,November,Herbst
2024,39,2024-09-23,TSHIRT100,POS001,T-Shirts,23.67,19.05,32.44,22,36,101.64,1.57,31,July,Winter
2024,40,2024-09-30,TSHIRT001,POS001,T-Shirts,16.41,11.41,19.48,2,15,10.0,5.0,16,April,Frühjahr
2024,40,2024-09-30,TSHIRT002,POS001,T-Shirts,34.79,19.69,38.54,17,46,256.7,2.56,50,December,Winter
2024,40,2024-09-30,TSHIRT003,POS001,T-Shirts,17.52,13.18,20.36,9,32,39.06,3.2,32,August,Sommer
2024,40,2024-09-30,TSHIRT004,POS001,T-Shirts,12.53,10.39,15.8,1,1,2.14,0.5,22,May,Winter
2024,40,2024-09-30,TSHIRT005,POS001,T-Shirts,26.76,15.18,30.09,6,38,69.48,5.43,29,July,Winter
2024,40,2024-09-30,TSHIRT006,POS001,T-Shirts,20.55,11.17,20.71,11,41,103.18,3.42,22,May,Winter
2024,40,2024-09-30,TSHIRT007,POS001,T-Shirts,28.75,19.76,33.03,21,49,188.79,2.23,43,October,Winter
2024,40,2024-09-30,TSHIRT008,POS001,T-Shirts,21.44,11.91,22.65,5,5,47.65,0.83,3,January,Winter
2024,40,2024-09-30,TSHIRT009,POS001,T-Shirts,20.34,11.91,20.72,14,47,118.02,3.13,10,March,Winter
2024,40,2024-09-30,TSHIRT010,POS001,T-Shirts,13.72,12.49,19.1,0,1,0.0,1.0,42,October,Winter
2024,40,2024-09-30,TSHIRT011,POS001,T-Shirts,25.93,18.63,36.97,0,9,0.0,9.0,21,May,Winter
2024,40,2024-09-30,TSHIRT012,POS001,T-Shirts,20.5,13.87,21.3,17,49,112.71,2.72,16,April,Frühjahr
2024,40,2024-09-30,TSHIRT013,POS001,T-Shirts,20.34,13.03,24.14,18,28,131.58,1.47,12,March,Winter
2024,40,2024-09-30,TSHIRT014,POS001,T-Shirts,15.4,12.81,20.84,17,18,44.03,1.0,2,January,Winter
2024,40,2024-09-30,TSHIRT015,POS001,T-Shirts,28.53,15.07,29.76,6,34,80.76,4.86,41,October,Winter
2024,40,2024-09-30,TSHIRT016,POS001,T-Shirts,28.2,18.18,32.97,22,41,220.44,1.78,24,June,Winter
2024,40,2024-09-30,TSHIRT017,POS001,T-Shirts,18.31,11.27,18.97,8,29,56.32,3.22,35,August,Sommer
2024,40,2024-09-30,TSHIRT018,POS001,T-Shirts,23.71,18.42,28.72,9,42,47.61,4.2,30,July,Winter
2024,40,2024-09-30,TSHIRT019,POS001,T-Shirts,18.37,10.02,19.6,19,47,158.65,2.35,30,July,Winter
2024,40,2024-09-30,TSHIRT020,POS001,T-Shirts,25.0,16.58,29.45,15,24,126.3,1.5,47,November,Herbst
2024,40,2024-09-30,TSHIRT021,POS001,T-Shirts,22.42,14.39,24.03,17,39,136.51,2.17,35,August,Sommer
2024,40,2024-09-30,TSHIRT022,POS001,T-Shirts,21.55,17.96,27.58,15,34,53.85,2.12,19,May,Winter
2024,40,2024-09-30,TSHIRT023,POS001,T-Shirts,15.57,10.02,17.1,22,60,122.1,2.61,50,December,Winter
2024,40,2024-09-30,TSHIRT024,POS001,T-Shirts,28.24,18.91,32.84,3,3,27.99,0.75,8,February,Winter
2024,40,2024-09-30,TSHIRT025,POS001,T-Shirts,19.59,11.67,22.42,20,55,158.4,2.62,26,June,Winter
2024,40,2024-09-30,TSHIRT026,POS001,T-Shirts,29.14,19.34,33.58,25,38,245.0,1.46,49,December,Winter
2024,40,2024-09-30,TSHIRT027,POS001,T-Shirts,31.89,18.35,32.77,16,17,216.64,1.0,40,September,Herbst
2024,40,2024-09-30,TSHIRT028,POS001,T-Shirts,27.09,17.13,33.26,8,16,79.68,1.78,7,February,Winter
2024,40,2024-09-30,TSHIRT029,POS001,T-Shirts,34.59,19.59,38.15,6,18,90.0,2.57,30,July,Winter
2024,40,2024-09-30,TSHIRT030,POS001,T-Shirts,20.83,11.85,23.27,22,33,197.56,1.43,7,February,Winter
2024,40,2024-09-30,TSHIRT031,POS001,T-Shirts,24.09,12.87,25.04,23,28,258.06,1.17,3,January,Winter
2024,40,2024-09-30,TSHIRT032,POS001,T-Shirts,32.07,19.6,34.76,9,37,112.23,3.7,1,December,Winter
2024,40,2024-09-30,TSHIRT033,POS001,T-Shirts,24.81,12.81,25.29,24,35,288.0,1.4,36,September,Herbst
2024,40,2024-09-30,TSHIRT034,POS001,T-Shirts,16.9,14.38,22.16,10,31,25.2,2.82,25,June,Winter
2024,40,2024-09-30,TSHIRT035,POS001,T-Shirts,24.24,17.17,30.42,25,43,176.75,1.65,37,September,Herbst
2024,40,2024-09-30,TSHIRT036,POS001,T-Shirts,24.67,15.13,25.83,5,28,47.7,4.67,1,December,Winter
2024,40,2024-09-30,TSHIRT037,POS001,T-Shirts,25.31,19.92,33.75,23,37,123.97,1.54,15,April,Frühjahr
2024,40,2024-09-30,TSHIRT038,POS001,T-Shirts,27.95,18.09,32.81,6,17,59.16,2.43,37,September,Herbst
2024,40,2024-09-30,TSHIRT039,POS001,T-Shirts,17.0,13.22,21.26,0,29,0.0,29.0,13,March,Winter
2024,40,2024-09-30,TSHIRT040,POS001,T-Shirts,25.24,17.6,27.15,15,23,114.6,1.44,40,September,Herbst
2024,40,2024-09-30,TSHIRT041,POS001,T-Shirts,20.89,15.64,23.79,23,45,120.75,1.88,8,February,Winter
2024,40,2024-09-30,TSHIRT042,POS001,T-Shirts,17.94,12.71,21.31,9,9,47.07,0.9,5,January,Winter
2024,40,2024-09-30,TSHIRT043,POS001,T-Shirts,22.69,17.89,28.96,7,45,33.6,5.62,9,February,Winter
2024,40,2024-09-30,TSHIRT044,POS001,T-Shirts,20.86,14.72,27.99,22,42,135.08,1.83,1,December,Winter
2024,40,2024-09-30,TSHIRT045,POS001,T-Shirts,20.49,14.84,25.34,4,32,22.6,6.4,36,September,Herbst
2024,40,2024-09-30,TSHIRT046,POS001,T-Shirts,19.92,14.01,27.7,3,40,17.73,10.0,35,August,Sommer
2024,40,2024-09-30,TSHIRT047,POS001,T-Shirts,18.39,10.64,18.67,19,39,147.25,1.95,2,January,Winter
2024,40,2024-09-30,TSHIRT048,POS001,T-Shirts,17.95,16.1,25.06,21,38,38.85,1.73,40,September,Herbst
2024,40,2024-09-30,TSHIRT049,POS001,T-Shirts,31.34,18.23,35.13,13,45,170.43,3.21,23,June,Winter
2024,40,2024-09-30,TSHIRT050,POS001,T-Shirts,19.93,12.43,21.39,16,44,120.0,2.59,9,February,Winter
2024,40,2024-09-30,TSHIRT051,POS001,T-Shirts,28.49,18.97,29.08,23,46,218.96,1.92,34,August,Sommer
2024,40,2024-09-30,TSHIRT052,POS001,T-Shirts,26.25,15.31,26.87,9,28,98.46,2.8,46,November,Herbst
2024,40,2024-09-30,TSHIRT053,POS001,T-Shirts,26.89,19.91,34.12,12,20,83.76,1.54,14,March,Winter
2024,40,2024-09-30,TSHIRT054,POS001,T-Shirts,21.72,15.9,30.74,25,62,145.5,2.38,4,January,Winter
2024,40,2024-09-30,TSHIRT055,POS001,T-Shirts,18.03,12.59,23.5,21,54,114.24,2.45,30,July,Winter
2024,40,2024-09-30,TSHIRT056,POS001,T-Shirts,16.95,11.7,19.36,18,48,94.5,2.53,31,July,Winter
2024,40,2024-09-30,TSHIRT057,POS001,T-Shirts,26.59,16.57,28.26,14,26,140.28,1.73,38,September,Herbst
2024,40,2024-09-30,TSHIRT058,POS001,T-Shirts,23.86,14.62,23.95,19,50,175.56,2.5,11,March,Winter
2024,40,2024-09-30,TSHIRT059,POS001,T-Shirts,20.44,17.06,27.6,23,59,77.74,2.46,35,August,Sommer
2024,40,2024-09-30,TSHIRT060,POS001,T-Shirts,27.73,15.68,29.78,20,27,241.0,1.29,8,February,Winter
2024,40,2024-09-30,TSHIRT061,POS001,T-Shirts,15.14,11.48,21.55,25,36,91.5,1.38,3,January,Winter
2024,40,2024-09-30,TSHIRT062,POS001,T-Shirts,21.45,13.78,26.33,22,26,168.74,1.13,14,March,Winter
2024,40,2024-09-30,TSHIRT063,POS001,T-Shirts,25.53,18.53,36.46,24,50,168.0,2.0,13,March,Winter
2024,40,2024-09-30,TSHIRT064,POS001,T-Shirts,16.93,10.29,17.83,23,55,152.72,2.29,45,November,Herbst
2024,40,2024-09-30,TSHIRT065,POS001,T-Shirts,30.28,19.66,31.35,19,49,201.78,2.45,32,August,Sommer
2024,40,2024-09-30,TSHIRT066,POS001,T-Shirts,24.29,14.02,26.98,21,48,215.67,2.18,34,August,Sommer
2024,40,2024-09-30,TSHIRT067,POS001,T-Shirts,25.64,17.44,27.68,11,15,90.2,1.25,45,November,Herbst
2024,40,2024-09-30,TSHIRT068,POS001,T-Shirts,19.38,14.92,24.69,25,30,111.5,1.15,19,May,Winter
2024,40,2024-09-30,TSHIRT069,POS001,T-Shirts,20.79,12.04,21.25,22,50,192.5,2.17,38,September,Herbst
2024,40,2024-09-30,TSHIRT070,POS001,T-Shirts,21.43,14.08,23.05,13,37,95.55,2.64,16,April,Frühjahr
2024,40,2024-09-30,TSHIRT071,POS001,T-Shirts,23.73,18.03,28.8,11,41,62.7,3.42,2,January,Winter
2024,40,2024-09-30,TSHIRT072,POS001,T-Shirts,19.88,12.33,21.71,1,36,7.55,18.0,40,September,Herbst
2024,40,2024-09-30,TSHIRT073,POS001,T-Shirts,27.55,18.56,31.94,22,62,197.78,2.7,17,April,Frühjahr
2024,40,2024-09-30,TSHIRT074,POS001,T-Shirts,23.22,14.92,24.3,18,19,149.4,1.0,34,August,Sommer
2024,40,2024-09-30,TSHIRT075,POS001,T-Shirts,29.52,19.02,30.42,13,26,136.5,1.86,42,October,Winter
2024,40,2024-09-30,TSHIRT076,POS001,T-Shirts,17.9,11.16,18.29,22,58,148.28,2.52,16,April,Frühjahr
2024,40,2024-09-30,TSHIRT077,POS001,T-Shirts,14.95,12.0,18.85,12,32,35.4,2.46,38,September,Herbst
2024,40,2024-09-30,TSHIRT078,POS001,T-Shirts,17.6,12.05,23.9,4,6,22.2,1.2,2,January,Winter
2024,40,2024-09-30,TSHIRT079,POS001,T-Shirts,23.77,16.18,30.42,23,63,174.57,2.62,2,January,Winter
2024,40,2024-09-30,TSHIRT080,POS001,T-Shirts,13.41,10.57,17.43,2,26,5.68,8.67,26,June,Winter
2024,40,2024-09-30,TSHIRT081,POS001,T-Shirts,17.12,13.02,23.41,25,39,102.5,1.5,13,March,Winter
2024,40,2024-09-30,TSHIRT082,POS001,T-Shirts,22.28,13.19,23.93,16,54,145.44,3.18,47,November,Herbst
2024,40,2024-09-30,TSHIRT083,POS001,T-Shirts,17.23,10.65,19.96,7,9,46.06,1.12,31,July,Winter
2024,40,2024-09-30,TSHIRT084,POS001,T-Shirts,24.48,18.36,28.01,16,26,97.92,1.53,34,August,Sommer
2024,40,2024-09-30,TSHIRT085,POS001,T-Shirts,18.03,13.88,22.04,6,33,24.9,4.71,39,September,Herbst
2024,40,2024-09-30,TSHIRT086,POS001,T-Shirts,19.11,15.66,24.9,24,29,82.8,1.16,3,January,Winter
2024,40,2024-09-30,TSHIRT087,POS001,T-Shirts,22.83,18.23,31.26,15,18,69.0,1.12,8,February,Winter
2024,40,2024-09-30,TSHIRT088,POS001,T-Shirts,11.47,10.34,16.37,4,20,4.52,4.0,23,June,Winter
2024,40,2024-09-30,TSHIRT089,POS001,T-Shirts,29.49,17.9,35.25,14,39,162.26,2.6,14,March,Winter
2024,40,2024-09-30,TSHIRT090,POS001,T-Shirts,28.07,18.0,33.24,1,9,10.07,4.5,27,June,Winter
2024,40,2024-09-30,TSHIRT091,POS001,T-Shirts,16.72,14.53,22.22,0,15,0.0,15.0,29,July,Winter
2024,40,2024-09-30,TSHIRT092,POS001,T-Shirts,22.75,14.05,24.25,10,12,87.0,1.09,39,September,Herbst
2024,40,2024-09-30,TSHIRT093,POS001,T-Shirts,14.45,10.54,19.69,20,23,78.2,1.1,39,September,Herbst
2024,40,2024-09-30,TSHIRT094,POS001,T-Shirts,27.61,18.51,31.44,2,9,18.2,3.0,1,December,Winter
2024,40,2024-09-30,TSHIRT095,POS001,T-Shirts,15.66,11.23,18.42,10,38,44.3,3.45,17,April,Frühjahr
